,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
1221,Corn,Brown,0.5865865865865866,0.49616410940627087,0.8105000000000002,Healthy
1222,Wheat,Green,0.037037037037037035,0.3275517011340895,0.9885000000000002,Severe Infection
1223,Tomato,Yellow,0.5345345345345345,0.2359906604402936,0.08400000000000007,Healthy
1224,Potato,Brown,0.04104104104104104,0.780520346897932,0.02400000000000002,Healthy
1225,Corn,Green,0.6466466466466466,0.11140760507004677,0.29100000000000015,Healthy
1226,Tomato,Brown,0.07607607607607607,0.523015343562375,0.766,Healthy
1227,Potato,Brown,0.9819819819819819,0.6074049366244163,0.9750000000000001,Healthy
1228,Potato,Brown,0.32132132132132135,0.6050700466977985,0.5825,Healthy
1229,Tomato,Yellow,0.8518518518518517,0.3530687124749834,0.7490000000000001,Healthy
1230,Potato,Green,0.38138138138138133,0.7316544362908606,0.2945,Healthy
1231,Wheat,Green,0.19819819819819817,0.9191127418278855,0.8325,Healthy
1232,Potato,Brown,0.37037037037037035,0.7288192128085391,0.7795000000000001,Severe Infection
1233,Tomato,Brown,0.05905905905905905,0.7875250166777854,0.9515000000000002,Healthy
1234,Tomato,Green,0.5355355355355356,0.22831887925283523,0.7045000000000001,Healthy
1235,Tomato,Yellow,0.19719719719719717,0.8887591727818547,0.3440000000000001,Healthy
1236,Tomato,Brown,0.10210210210210209,0.9711474316210806,0.7205000000000001,Healthy
1237,Corn,Yellow,0.5425425425425425,0.40326884589726486,0.804,Healthy
1238,Rice,Yellow,0.07307307307307306,0.4387925283522349,0.8710000000000002,Healthy
1239,Wheat,Green,0.26626626626626626,0.8832555036691128,0.1695000000000001,Healthy
1240,Rice,Green,0.34734734734734735,0.5547031354236158,0.1615000000000001,Healthy
1241,Wheat,Yellow,0.7537537537537538,0.8167111407605072,0.3935000000000002,Healthy
1242,Wheat,Green,0.1431431431431431,0.26967978652434965,0.512,Healthy
1243,Potato,Brown,0.8648648648648648,0.6180787191460975,0.127,Healthy
1244,Tomato,Green,0.9739739739739739,0.6892928619079388,0.5350000000000001,Healthy
1245,Corn,Brown,0.5615615615615616,0.07204803202134757,0.7885,Severe Infection
1246,Wheat,Yellow,0.23423423423423423,0.5411941294196132,0.7615000000000001,Healthy
1247,Potato,Brown,0.26126126126126126,0.07304869913275525,0.694,Healthy
1248,Potato,Yellow,0.5875875875875876,0.7508338892595066,0.47950000000000004,Healthy
1249,Wheat,Yellow,0.36836836836836834,0.29686457638425634,0.3085000000000002,Severe Infection
1250,Rice,Brown,0.9409409409409409,0.24966644429619755,0.4970000000000001,Healthy
1251,Rice,Brown,0.12612612612612611,0.3840893929286192,0.7930000000000001,Healthy
1252,Potato,Green,0.4034034034034034,0.8110406937958641,0.236,Healthy
1253,Corn,Green,0.45945945945945943,0.36124082721814554,0.8875000000000002,Severe Infection
1254,Rice,Brown,0.28928928928928926,0.24282855236824563,0.5255000000000001,Mild Infection
1255,Corn,Yellow,0.3613613613613614,0.9219479653102067,0.14600000000000013,Mild Infection
1256,Rice,Yellow,0.3613613613613614,0.04686457638425623,0.9905000000000002,Healthy
1257,Corn,Brown,0.6216216216216216,0.885923949299533,0.7355,Healthy
1258,Wheat,Yellow,0.22122122122122123,0.1892928619079387,0.125,Severe Infection
1259,Corn,Green,0.4124124124124124,0.6779519679786525,0.5455000000000001,Healthy
1260,Potato,Brown,0.7437437437437437,0.5898932621747832,0.5705,Healthy
1261,Tomato,Yellow,0.36736736736736736,0.8113742494996665,0.22950000000000004,Healthy
1262,Rice,Brown,0.8548548548548549,0.6030687124749834,0.5590000000000002,Mild Infection
1263,Potato,Yellow,0.37737737737737737,0.6117411607738492,0.5855000000000001,Healthy
1264,Rice,Brown,0.6036036036036035,0.9703135423615745,0.07500000000000007,Mild Infection
1265,Wheat,Green,0.10110110110110108,0.1601067378252169,0.4179999999999999,Healthy
1266,Potato,Yellow,0.9979979979979979,0.25383589059372924,0.5840000000000001,Healthy
1267,Rice,Brown,0.8838838838838838,0.866577718478986,0.9500000000000002,Severe Infection
1268,Rice,Brown,0.14214214214214213,0.07321547698465647,0.46950000000000003,Healthy
1269,Tomato,Green,0.15015015015015012,0.7479986657771849,0.4580000000000002,Healthy
1270,Rice,Yellow,0.2952952952952953,0.877084723148766,0.14100000000000001,Healthy
1271,Rice,Yellow,0.29629629629629634,0.7498332221480988,0.5745,Severe Infection
1272,Potato,Brown,0.8698698698698698,0.6410940627084725,0.7720000000000002,Healthy
1273,Wheat,Yellow,0.9199199199199198,0.726984656437625,0.8305,Healthy
1274,Rice,Green,0.5495495495495495,0.5215143428952635,0.8545000000000003,Healthy
1275,Corn,Green,0.25325325325325326,0.35456971314209473,0.5585000000000002,Healthy
1276,Potato,Yellow,0.26326326326326327,0.15360240160106742,0.008500000000000063,Healthy
1277,Rice,Green,0.5665665665665666,0.6911274182788527,0.29200000000000004,Healthy
1278,Potato,Green,0.7087087087087086,0.5341894596397598,0.48450000000000015,Mild Infection
1279,Tomato,Yellow,0.03303303303303304,0.7123082054703136,0.6265000000000001,Healthy
1280,Corn,Green,0.4254254254254254,0.7726817878585726,0.31800000000000006,Severe Infection
1281,Corn,Green,0.8448448448448447,0.6019012675116744,0.7869999999999999,Healthy
1282,Rice,Green,0.35535535535535534,0.9146097398265511,0.15300000000000002,Mild Infection
1283,Rice,Yellow,0.47347347347347346,0.4239492995330221,0.08050000000000002,Healthy
1284,Wheat,Yellow,0.996996996996997,0.5583722481654438,0.4830000000000001,Severe Infection
1285,Tomato,Yellow,0.7597597597597597,0.2670113408939293,0.6985000000000001,Healthy
1286,Potato,Green,0.14014014014014012,0.7595063375583724,0.2685000000000002,Healthy
1287,Potato,Yellow,0.6646646646646647,0.6707805203468982,0.14650000000000007,Healthy
1288,Rice,Green,0.7307307307307307,0.09789859906604403,0.4740000000000002,Healthy
1289,Corn,Brown,0.09409409409409408,0.014176117411607847,0.18800000000000017,Healthy
1290,Corn,Brown,0.35735735735735735,0.9496330887258173,0.0010000000000000009,Healthy
1291,Potato,Yellow,0.6906906906906907,0.8085390260173448,0.3115000000000001,Healthy
1292,Corn,Yellow,0.14214214214214213,0.4446297531687793,0.9175000000000002,Severe Infection
1293,Potato,Brown,0.6946946946946947,0.3155436957971982,0.5945,Healthy
1294,Rice,Yellow,0.3253253253253253,0.924449633088726,0.10550000000000004,Healthy
1295,Rice,Green,0.4494494494494494,0.8705803869246165,0.6859999999999999,Healthy
1296,Potato,Green,0.2492492492492492,0.6335890593729154,0.46750000000000025,Mild Infection
1297,Wheat,Green,0.6736736736736737,0.6399266177451635,0.7560000000000002,Healthy
1298,Wheat,Green,0.6216216216216216,0.40243495663775863,0.19250000000000012,Healthy
1299,Potato,Brown,0.08208208208208206,0.061541027351567745,0.9359999999999999,Healthy
1300,Tomato,Yellow,0.8518518518518517,0.24032688458972662,0.3494999999999999,Healthy
1301,Tomato,Brown,0.6206206206206206,0.08255503669112751,0.29499999999999993,Healthy
1302,Rice,Brown,0.7797797797797797,0.3125416944629754,0.055499999999999994,Healthy
1303,Rice,Yellow,0.98998998998999,0.9401267511674449,0.9640000000000002,Healthy
1304,Wheat,Green,0.9459459459459459,0.32855236824549705,0.5485,Healthy
1305,Potato,Green,0.1291291291291291,0.9104402935290195,0.349,Severe Infection
1306,Corn,Yellow,0.5085085085085085,0.2555036691127419,0.06099999999999994,Severe Infection
1307,Wheat,Green,0.7397397397397397,0.17845230153435632,0.9140000000000001,Healthy
1308,Corn,Brown,0.04004004004004003,0.9026017344896597,0.29149999999999987,Healthy
1309,Corn,Brown,0.1031031031031031,0.918945963975984,0.8400000000000001,Healthy
1310,Potato,Green,0.02202202202202202,0.1170780520346899,0.679,Healthy
1311,Rice,Brown,0.8968968968968969,0.430787191460974,0.9710000000000001,Healthy
1312,Tomato,Green,0.07807807807807807,0.8057038025350234,0.13050000000000006,Healthy
1313,Tomato,Brown,0.2162162162162162,0.14909939959973317,0.23950000000000005,Mild Infection
1314,Wheat,Yellow,0.5235235235235235,0.41477651767845236,0.8075000000000001,Mild Infection
1315,Wheat,Yellow,0.17217217217217215,0.38308872581721154,0.5475000000000001,Healthy
1316,Wheat,Brown,0.42242242242242245,0.9629753168779187,0.6400000000000001,Healthy
1317,Rice,Brown,0.6776776776776777,0.16844563042028027,0.585,Healthy
1318,Wheat,Yellow,0.37037037037037035,0.43595730486991335,0.5805,Healthy
1319,Wheat,Brown,0.5715715715715716,0.9121080720480321,0.9605000000000001,Mild Infection
1320,Tomato,Yellow,0.8378378378378378,0.009172781854569823,0.6635,Healthy
1321,Tomato,Brown,0.2732732732732733,0.6147431621080721,0.5970000000000002,Severe Infection
1322,Corn,Yellow,0.14914914914914915,0.22965310206804546,0.7715000000000001,Healthy
1323,Potato,Green,0.7807807807807807,0.03785857238158785,0.6859999999999999,Mild Infection
1324,Corn,Yellow,0.12812812812812813,0.03585723815877251,0.34350000000000014,Mild Infection
1325,Rice,Yellow,0.4244244244244244,0.34539693128752513,0.6765000000000001,Healthy
1326,Potato,Brown,0.17317317317317316,0.9633088725817212,0.9590000000000001,Mild Infection
1327,Wheat,Green,0.7417417417417417,0.4339559706470981,0.45199999999999996,Healthy
1328,Corn,Green,0.02202202202202202,0.25033355570380256,0.595,Severe Infection
1329,Potato,Green,0.24724724724724723,0.577885256837892,0.36950000000000016,Healthy
1330,Tomato,Brown,0.14614614614614613,0.9067711807871914,0.1825,Healthy
1331,Wheat,Green,0.955955955955956,0.5488659106070715,0.7220000000000002,Mild Infection
1332,Wheat,Green,0.5945945945945946,0.18779186124082725,0.3630000000000002,Healthy
1333,Corn,Brown,0.5375375375375375,0.6145763842561709,0.643,Healthy
1334,Potato,Yellow,0.40040040040040037,0.9217811874583057,0.7230000000000001,Mild Infection
1335,Potato,Green,0.01101101101101101,0.4709806537691795,0.3005000000000002,Healthy
1336,Corn,Brown,0.2222222222222222,0.03835890593729163,0.7725,Healthy
1337,Corn,Brown,0.8548548548548549,0.7448298865910608,0.9625000000000001,Healthy
1338,Rice,Yellow,0.49149149149149146,0.29519679786524355,0.21649999999999991,Healthy
1339,Potato,Brown,0.8018018018018017,0.9464643095396934,0.6050000000000002,Severe Infection
1340,Rice,Yellow,0.2372372372372372,0.7473315543695798,0.357,Mild Infection
1341,Potato,Brown,0.8068068068068068,0.046697798532355006,0.3195000000000001,Healthy
1342,Potato,Yellow,0.4304304304304304,0.16094062708472312,0.7230000000000001,Healthy
1343,Tomato,Yellow,0.14714714714714713,0.9913275517011342,0.2230000000000001,Severe Infection
1344,Corn,Green,0.3963963963963964,0.9846564376250835,0.9280000000000002,Healthy
1345,Wheat,Green,0.1221221221221221,0.5955637091394264,0.1835000000000001,Severe Infection
1346,Corn,Green,0.33233233233233234,0.9693128752501667,0.052999999999999936,Healthy
1347,Rice,Green,0.6056056056056055,0.8150433622414943,0.8435000000000001,Mild Infection
1348,Rice,Yellow,0.6166166166166166,0.95263509006004,0.39250000000000007,Mild Infection
1349,Corn,Green,0.25925925925925924,0.009673115410273603,0.875,Healthy
1350,Tomato,Green,0.13113113113113112,0.035690460306871286,0.3135000000000001,Healthy
1351,Potato,Yellow,0.8748748748748748,0.15943962641761178,0.768,Healthy
1352,Potato,Green,0.5175175175175175,0.6909606404269513,0.7155,Healthy
1353,Tomato,Green,0.47047047047047047,0.29019346230820553,0.7945000000000002,Healthy
1354,Tomato,Green,0.6086086086086085,0.9251167444963311,0.49750000000000005,Mild Infection
1355,Rice,Brown,0.33633633633633636,0.3417278185456972,0.8640000000000001,Healthy
1356,Potato,Brown,0.33733733733733734,0.038025350233489075,0.06400000000000006,Severe Infection
1357,Rice,Brown,0.5755755755755755,0.8879252835223483,0.07450000000000001,Healthy
1358,Tomato,Green,0.7597597597597597,0.9287858572381589,0.4560000000000002,Healthy
1359,Tomato,Yellow,0.43543543543543545,0.5623749166110741,0.9035000000000002,Healthy
1360,Corn,Brown,0.8118118118118117,0.5238492328218813,0.13850000000000007,Healthy
1361,Rice,Brown,0.8608608608608608,0.7271514342895264,0.14000000000000012,Mild Infection
1362,Corn,Green,0.9269269269269268,0.09172781854569723,0.34299999999999997,Healthy
1363,Potato,Yellow,0.26426426426426425,0.8835890593729152,0.40600000000000014,Healthy
1364,Potato,Yellow,0.3033033033033033,0.5411941294196132,0.6100000000000001,Healthy
1365,Corn,Green,0.37237237237237236,0.7896931287525017,0.4710000000000001,Healthy
1366,Tomato,Green,0.9239239239239239,0.06320880587058042,0.21199999999999997,Healthy
1367,Potato,Yellow,0.2492492492492492,0.09106070713809211,0.2789999999999999,Healthy
1368,Tomato,Green,0.9999999999999999,0.055703802535023494,0.8935,Healthy
1369,Tomato,Brown,0.8998998998998998,0.09923282188125426,0.14300000000000002,Healthy
1370,Potato,Green,0.8488488488488488,0.8398932621747834,0.6995,Healthy
1371,Wheat,Green,0.8588588588588588,0.09272848565710479,0.3065,Severe Infection
1372,Wheat,Brown,0.41441441441441446,0.9329553035356906,0.2689999999999999,Healthy
1373,Wheat,Yellow,0.4254254254254254,0.7493328885923949,0.35150000000000015,Mild Infection
1374,Rice,Yellow,0.6036036036036035,0.9311207471647767,0.4135,Mild Infection
1375,Rice,Yellow,0.988988988988989,0.3253835890593729,0.09850000000000003,Healthy
1376,Potato,Green,0.8638638638638638,0.22848565710473656,0.7300000000000002,Healthy
1377,Corn,Brown,0.9089089089089089,0.8569046030687126,0.044500000000000095,Healthy
1378,Tomato,Yellow,0.5235235235235235,0.5783855903935957,0.7215,Healthy
1379,Wheat,Brown,0.3003003003003003,0.9399599733155439,0.00550000000000006,Healthy
1380,Wheat,Brown,0.23223223223223222,0.05170113408939303,0.685,Healthy
1381,Rice,Yellow,0.3293293293293293,0.5763842561707806,0.244,Healthy
1382,Potato,Yellow,0.5455455455455456,0.6045697131420948,0.3205,Healthy
1383,Potato,Brown,0.1191191191191191,0.14709806537691805,0.5350000000000001,Healthy
1384,Wheat,Green,0.10210210210210209,0.8969312875250166,0.09000000000000008,Healthy
1385,Corn,Green,0.6506506506506506,0.19996664442961987,0.958,Healthy
1386,Corn,Green,0.5775775775775776,0.7059706470980656,0.2925000000000002,Healthy
1387,Rice,Brown,0.5535535535535535,0.38625750500333567,0.12349999999999994,Severe Infection
1388,Corn,Brown,0.32232232232232233,0.24783188792528354,0.21999999999999997,Healthy
1389,Tomato,Brown,0.005005005005005004,0.8507338225483656,0.6635,Healthy
1390,Corn,Brown,0.7567567567567568,0.7920280186791195,0.3310000000000002,Healthy
1391,Potato,Brown,0.8078078078078078,0.3574049366244163,0.603,Healthy
1392,Corn,Green,0.9199199199199198,0.7776851234156106,0.8585000000000003,Healthy
1393,Corn,Green,0.9049049049049049,0.10440293529019351,0.9145000000000001,Healthy
1394,Corn,Brown,0.5645645645645646,0.7545030020013344,0.5605000000000002,Healthy
1395,Rice,Brown,0.7817817817817818,0.6512675116744497,0.8620000000000001,Mild Infection
1396,Potato,Yellow,0.2372372372372372,0.12391594396264183,0.8414999999999999,Healthy
1397,Wheat,Yellow,0.5545545545545545,0.6891260840560374,0.5250000000000001,Healthy
1398,Rice,Green,0.2822822822822823,0.9818212141427618,0.6945000000000001,Healthy
1399,Corn,Green,0.3783783783783784,0.7464976651100734,0.33299999999999996,Healthy
1400,Wheat,Yellow,0.5725725725725725,0.9983322214809875,0.14149999999999996,Severe Infection
1401,Potato,Yellow,0.8618618618618618,0.20296864576384266,0.8879999999999999,Healthy
1402,Tomato,Green,0.013013013013013013,0.04169446297531687,0.10550000000000004,Severe Infection
1403,Corn,Brown,0.04204204204204204,0.29986657771847913,0.5780000000000001,Healthy
1404,Wheat,Green,0.40240240240240244,0.9584723148765846,0.272,Healthy
1405,Rice,Brown,0.1111111111111111,0.6814543028685793,0.7195,Mild Infection
1406,Potato,Yellow,0.8028028028028027,0.22414943295530354,0.258,Severe Infection
1407,Corn,Yellow,0.8968968968968969,0.7753502334889928,0.3935000000000002,Healthy
1408,Corn,Yellow,0.6696696696696697,0.8947631754503003,0.40700000000000003,Healthy
1409,Corn,Yellow,0.14114114114114112,0.80787191460974,0.8300000000000001,Healthy
1410,Wheat,Green,0.42242242242242245,0.3700800533689126,0.6555,Mild Infection
1411,Corn,Yellow,0.6926926926926926,0.6661107404936626,0.6085000000000003,Healthy
1412,Tomato,Yellow,0.4494494494494494,0.045697131420947334,0.5605000000000002,Healthy
1413,Corn,Brown,0.5115115115115115,0.028352234823215472,0.9910000000000001,Healthy
1414,Potato,Brown,0.5765765765765765,0.33222148098732496,0.18200000000000005,Healthy
1415,Potato,Green,0.5715715715715716,0.7483322214809873,0.9950000000000001,Mild Infection
1416,Rice,Green,0.8428428428428427,0.5963975983989327,0.9915,Mild Infection
1417,Rice,Yellow,0.5815815815815816,0.05070046697798536,0.11450000000000005,Healthy
1418,Tomato,Brown,0.3943943943943944,0.5948965977318212,0.1845000000000001,Mild Infection
1419,Corn,Green,0.3973973973973974,0.7096397598398934,0.9210000000000003,Healthy
1420,Rice,Brown,0.14514514514514512,0.2883589059372915,0.7244999999999999,Mild Infection
1421,Rice,Green,0.09309309309309308,0.13325550366911287,0.6210000000000002,Healthy
1422,Corn,Brown,0.3253253253253253,0.3639092728485658,0.5385,Healthy
1423,Wheat,Brown,0.8278278278278277,0.6200800533689126,0.055499999999999994,Healthy
1424,Rice,Yellow,0.46646646646646645,0.020346897931954766,0.7175000000000002,Healthy
1425,Corn,Brown,0.6426426426426426,0.5186791194129421,0.8250000000000002,Healthy
1426,Wheat,Green,0.09609609609609608,0.8677451634422948,0.76,Healthy
1427,Potato,Yellow,0.5485485485485485,0.6137424949966646,0.9145000000000001,Mild Infection
1428,Tomato,Green,0.04804804804804805,0.08555703802535031,0.0040000000000000036,Mild Infection
1429,Potato,Green,0.6816816816816816,0.7520013342228151,0.8320000000000001,Healthy
1430,Potato,Brown,0.005005005005005004,0.15510340226817887,0.06999999999999995,Healthy
1431,Potato,Yellow,0.07607607607607607,0.2778519012675118,0.827,Healthy
1432,Rice,Yellow,0.5785785785785785,0.65393595730487,0.399,Healthy
1433,Potato,Yellow,0.24024024024024024,0.6866244162775184,0.046499999999999986,Healthy
1434,Wheat,Yellow,0.7177177177177176,0.6404269513008674,0.8210000000000002,Healthy
1435,Corn,Yellow,0.1081081081081081,0.1546030687124751,0.5755000000000001,Severe Infection
1436,Potato,Brown,0.5345345345345345,0.7758505670446967,0.349,Mild Infection
1437,Corn,Green,0.2392392392392392,0.49482988659106075,0.5245,Severe Infection
1438,Tomato,Green,0.5335335335335335,0.55787191460974,0.3939999999999999,Mild Infection
1439,Rice,Green,0.48648648648648646,0.7353235490326884,0.401,Healthy
1440,Potato,Brown,0.6526526526526526,0.11424282855236834,0.5890000000000002,Healthy
1441,Tomato,Yellow,0.20420420420420415,0.6102401601067378,0.21999999999999997,Mild Infection
1442,Corn,Green,0.27627627627627627,0.32238158772515013,0.11549999999999994,Mild Infection
1443,Tomato,Yellow,0.015015015015015015,0.9066044029352904,0.7155,Healthy
1444,Rice,Green,0.35135135135135137,0.8917611741160776,0.10150000000000015,Severe Infection
1445,Tomato,Green,0.7217217217217217,0.6040693795863912,0.9020000000000001,Mild Infection
1446,Tomato,Yellow,0.3733733733733734,0.6175783855903936,0.923,Healthy
1447,Corn,Yellow,0.19619619619619616,0.9874916611074049,0.4435,Healthy
1448,Wheat,Yellow,0.8348348348348348,0.34606404269513014,0.07400000000000007,Healthy
1449,Wheat,Green,0.5995995995995996,0.03252168112074716,0.026000000000000023,Healthy
1450,Potato,Brown,0.5965965965965966,0.3293862575050034,0.938,Healthy
1451,Tomato,Brown,0.31931931931931934,0.5952301534356239,0.6135000000000002,Mild Infection
1452,Tomato,Brown,0.01101101101101101,0.055703802535023494,0.276,Healthy
1453,Potato,Green,0.937937937937938,0.15727151434289532,0.13800000000000012,Healthy
1454,Wheat,Green,0.9669669669669669,0.7740160106737826,0.5125000000000002,Healthy
1455,Tomato,Green,0.7157157157157157,0.025016677785190122,0.031500000000000083,Healthy
1456,Tomato,Brown,0.48448448448448445,0.7473315543695798,0.351,Healthy
1457,Rice,Brown,0.01101101101101101,0.6642761841227487,0.6495,Healthy
1458,Tomato,Yellow,0.05905905905905905,0.25083388925950634,0.5725,Mild Infection
1459,Potato,Yellow,0.09209209209209208,0.2861907938625752,0.8245,Mild Infection
1460,Corn,Brown,0.9769769769769768,0.17545030020013352,0.48150000000000004,Healthy
1461,Corn,Yellow,0.024024024024024024,0.342228152101401,0.33299999999999996,Healthy
1462,Tomato,Green,0.34034034034034033,0.5021681120747166,0.029000000000000026,Healthy
1463,Corn,Green,0.012012012012012012,0.1734489659773183,0.4145000000000001,Mild Infection
1464,Tomato,Brown,0.07107107107107105,0.13692461641094067,0.5275000000000001,Severe Infection
1465,Corn,Brown,0.8028028028028027,0.7968645763842561,0.22050000000000003,Mild Infection
1466,Rice,Brown,0.5405405405405406,0.33322214809873263,0.4740000000000002,Healthy
1467,Potato,Yellow,0.6676676676676676,0.4694796531020681,0.9915,Severe Infection
1468,Corn,Green,0.36936936936936937,0.14442961974649782,0.43100000000000005,Healthy
1469,Tomato,Green,0.955955955955956,0.07321547698465647,0.3619999999999999,Healthy
1470,Rice,Green,0.8148148148148148,0.9646430953969314,0.9829999999999999,Healthy
1471,Corn,Brown,0.1171171171171171,0.9162775183455638,0.6895,Healthy
1472,Rice,Brown,0.7957957957957957,0.3208805870580388,0.2975000000000001,Healthy
1473,Rice,Green,0.7597597597597597,0.3960973982655104,0.9735,Healthy
1474,Corn,Brown,0.38338338338338335,0.17578385590393597,0.387,Healthy
1475,Wheat,Yellow,0.42342342342342343,0.7481654436290863,0.9875,Healthy
1476,Wheat,Brown,0.40140140140140135,0.5580386924616412,0.12,Healthy
1477,Wheat,Green,0.39339339339339335,0.0248498999332889,0.09949999999999992,Healthy
1478,Wheat,Yellow,0.6056056056056055,0.5607071380920614,0.679,Healthy
1479,Tomato,Green,0.7917917917917917,0.6385923949299535,0.4355,Severe Infection
1480,Tomato,Yellow,0.3013013013013013,0.15376917945296864,0.81,Mild Infection
1481,Tomato,Brown,0.47147147147147145,0.33522348232154775,0.9910000000000001,Healthy
1482,Potato,Green,0.6226226226226227,0.013509006004002733,0.12449999999999994,Healthy
1483,Tomato,Yellow,0.15515515515515516,0.9864909939959974,0.3420000000000001,Healthy
1484,Potato,Yellow,0.4694694694694695,0.6571047364909941,0.6710000000000003,Healthy
1485,Wheat,Green,0.26626626626626626,0.4004336224149433,0.9065000000000003,Healthy
1486,Wheat,Brown,0.7717717717717717,0.010340226817878606,0.10050000000000014,Healthy
1487,Wheat,Yellow,0.8688688688688688,0.5900600400266847,0.8860000000000001,Healthy
1488,Rice,Yellow,0.12712712712712712,0.34723148765843903,0.45950000000000024,Healthy
1489,Tomato,Green,0.5525525525525525,0.430787191460974,0.44500000000000006,Healthy
1490,Wheat,Brown,0.8918918918918919,0.03869246164109408,0.244,Healthy
1491,Corn,Brown,0.8368368368368367,0.158939292861908,0.8845000000000001,Healthy
1492,Potato,Green,0.5285285285285285,0.9049366244162775,0.07750000000000012,Healthy
1493,Wheat,Brown,0.4384384384384384,0.5411941294196132,0.7355,Mild Infection
1494,Rice,Green,0.47147147147147145,0.20947298198799214,0.29800000000000004,Severe Infection
1495,Corn,Green,0.06506506506506506,0.945130086724483,0.45950000000000024,Healthy
1496,Rice,Brown,0.2992992992992993,0.30320213475650437,0.4475,Mild Infection
1497,Wheat,Yellow,0.3993993993993994,0.763008672448299,0.020500000000000074,Healthy
1498,Wheat,Yellow,0.15115115115115113,0.40860573715810544,0.915,Healthy
1499,Rice,Green,0.8838838838838838,0.5635423615743829,0.4215,Healthy
1500,Potato,Yellow,0.9609609609609608,0.523015343562375,0.9000000000000001,Mild Infection
1501,Wheat,Green,0.6506506506506506,0.7530020013342229,0.5625,Healthy
1502,Tomato,Green,0.6596596596596596,0.7086390927284858,0.10399999999999998,Mild Infection
1503,Corn,Brown,0.8268268268268267,0.6952968645763844,0.907,Healthy
1504,Rice,Green,0.92992992992993,0.19029352901934637,0.5710000000000002,Healthy
1505,Rice,Yellow,0.9839839839839839,0.09856571047364926,0.3225,Mild Infection
1506,Tomato,Yellow,0.40240240240240244,0.5638759172781855,0.39949999999999997,Healthy
1507,Tomato,Brown,0.6616616616616616,0.9614743162108073,0.32200000000000006,Healthy
1508,Wheat,Green,0.45845845845845845,0.09956637758505671,0.9395,Mild Infection
1509,Corn,Yellow,0.4574574574574575,0.34189459639759845,0.5695000000000001,Healthy
1510,Corn,Yellow,0.5175175175175175,0.8699132755170114,0.08850000000000002,Healthy
1511,Corn,Green,0.6776776776776777,0.1322548365577052,0.4375,Healthy
1512,Wheat,Green,0.8678678678678678,0.38675783855903934,0.07950000000000002,Healthy
1513,Tomato,Green,0.47447447447447444,0.25150100066711145,0.13650000000000007,Mild Infection
1514,Wheat,Green,0.938938938938939,0.1310873915943963,0.8005000000000002,Mild Infection
1515,Corn,Brown,0.15115115115115113,0.30537024683122094,0.7645,Severe Infection
1516,Rice,Green,0.5425425425425425,0.387758505670447,0.387,Mild Infection
1517,Tomato,Yellow,0.27627627627627627,0.6679452968645765,0.09200000000000008,Healthy
1518,Wheat,Brown,0.3073073073073073,0.056704469646430944,0.7460000000000002,Severe Infection
1519,Tomato,Green,0.8058058058058059,0.2735156771180788,0.8280000000000001,Mild Infection
1520,Corn,Green,0.6736736736736737,0.8985990660440295,0.43700000000000006,Healthy
1521,Rice,Brown,0.024024024024024024,0.8413942628418947,0.6640000000000001,Severe Infection
1522,Tomato,Yellow,0.6306306306306305,0.07071380920613746,0.8540000000000001,Healthy
1523,Tomato,Yellow,0.6426426426426426,0.9951634422948632,0.272,Healthy
1524,Rice,Brown,0.6576576576576576,0.19396264176117417,0.14300000000000002,Healthy
1525,Potato,Yellow,0.7727727727727728,0.5830553702468313,0.7065000000000001,Healthy
1526,Tomato,Brown,0.5375375375375375,0.47114743162108075,0.8940000000000001,Healthy
1527,Tomato,Green,0.17917917917917917,0.39159439626417625,0.5515000000000001,Mild Infection
1528,Wheat,Brown,0.7927927927927927,0.5627084723148768,0.27,Healthy
1529,Rice,Yellow,0.07707707707707707,0.42861907938625765,0.9610000000000001,Mild Infection
1530,Tomato,Green,0.19019019019019015,0.08655770513675787,0.9590000000000001,Healthy
1531,Potato,Green,0.4244244244244244,0.6671114076050702,0.8130000000000002,Healthy
1532,Tomato,Yellow,0.5125125125125125,0.3835890593729153,0.37850000000000006,Healthy
1533,Potato,Brown,0.7547547547547547,0.14292861907938637,0.7455,Healthy
1534,Potato,Green,0.7727727727727728,0.9533022014676453,0.5300000000000002,Healthy
1535,Rice,Brown,0.7597597597597597,0.579219479653102,0.6380000000000001,Severe Infection
1536,Rice,Brown,0.1391391391391391,0.06754503002001344,0.35749999999999993,Severe Infection
1537,Wheat,Green,0.4544544544544544,0.6319212808539028,0.21099999999999997,Mild Infection
1538,Wheat,Green,0.4644644644644645,0.784856571047365,0.34550000000000014,Healthy
1539,Rice,Green,0.6306306306306305,0.012508338892595061,0.6745000000000001,Mild Infection
1540,Rice,Yellow,0.06606606606606606,0.7840226817878586,0.1885,Healthy
1541,Tomato,Yellow,0.8088088088088088,0.5725483655770516,0.11649999999999994,Mild Infection
1542,Wheat,Yellow,0.7207207207207207,0.12575050033355573,0.5860000000000001,Healthy
1543,Rice,Green,0.954954954954955,0.6055703802535024,0.8215000000000001,Healthy
1544,Potato,Green,0.2862862862862863,0.3724149432955304,0.5760000000000001,Healthy
1545,Wheat,Brown,0.7457457457457457,0.01534356237491663,0.3035000000000001,Healthy
1546,Potato,Brown,0.4424424424424424,0.8312208138759174,0.038000000000000034,Mild Infection
1547,Potato,Brown,0.7747747747747747,0.08255503669112751,0.16649999999999998,Healthy
